25,0.00036014
25.002,0.00037547
25.004,0.00039108
25.006,0.00040692
25.008,0.00042293
25.01,0.00043905
25.012,0.0004552
25.014,0.00047131
25.016,0.00048732
25.018,0.00050314
25.02,0.00051869
25.022,0.00053389
25.024,0.00054865
25.026,0.00056289
25.028,0.00057652
25.03,0.00058946
25.032,0.00060164
25.034,0.00061297
25.036,0.00062339
25.038,0.00063284
25.04,0.00064127
25.042,0.00064862
25.044,0.00065487
25.046,0.00065999
25.048,0.00066398
25.05,0.00066683
25.052,0.00066856
25.054,0.00066919
25.056,0.00066877
25.058,0.00066735
25.06,0.00066498
25.062,0.00066174
25.064,0.0006577
25.066,0.00065295
25.068,0.00064758
25.07,0.00064169
25.072,0.00063537
25.074,0.00062871
25.076,0.00062183
25.078,0.0006148
25.08,0.00060772
25.082,0.00060067
25.084,0.00059372
25.086,0.00058695
25.088,0.00058042
25.09,0.00057419
25.092,0.00056829
25.094,0.00056277
25.096,0.00055764
25.098,0.00055294
25.1,0.00054867
25.102,0.00054483
25.104,0.00054143
25.106,0.00053845
25.108,0.00053588
25.11,0.0005337
25.112,0.00053188
25.114,0.0005304
25.116,0.00052922
25.118,0.00052833
25.12,0.00052768
25.122,0.00052724
25.124,0.00052698
25.126,0.00052687
25.128,0.00052688
25.13,0.00052697
25.132,0.00052712
25.134,0.0005273
25.136,0.00052749
25.138,0.00052768
25.14,0.00052784
25.142,0.00052797
25.144,0.00052804
25.146,0.00052806
25.148,0.00052802
25.15,0.00052792
25.152,0.00052776
25.154,0.00052754
25.156,0.00052727
25.158,0.00052696
25.16,0.00052663
25.162,0.00052627
25.164,0.0005259
25.166,0.00052554
25.168,0.00052519
25.17,0.00052487
25.172,0.00052459
25.174,0.00052436
25.176,0.00052418
25.178,0.00052407
25.18,0.00052404
25.182,0.00052407
25.184,0.00052418
25.186,0.00052437
25.188,0.00052463
25.19,0.00052496
25.192,0.00052536
25.194,0.00052581
25.196,0.00052633
25.198,0.00052688
25.2,0.00052748
25.202,0.00052811
25.204,0.00052876
25.206,0.00052942
25.208,0.0005301
25.21,0.00053078
25.212,0.00053146
25.214,0.00053213
25.216,0.00053281
25.218,0.00053347
25.22,0.00053414
25.222,0.0005348
25.224,0.00053547
25.226,0.00053615
25.228,0.00053685
25.23,0.00053758
25.232,0.00053834
25.234,0.00053915
25.236,0.00054003
25.238,0.00054098
25.24,0.00054201
25.242,0.00054316
25.244,0.00054442
25.246,0.00054583
25.248,0.00054739
25.25,0.00054913
25.252,0.00055107
25.254,0.00055323
25.256,0.00055563
25.258,0.00055829
25.26,0.00056125
25.262,0.00056451
25.264,0.00056811
25.266,0.00057207
25.268,0.00057641
25.27,0.00058116
25.272,0.00058633
25.274,0.00059194
25.276,0.00059802
25.278,0.00060456
25.28,0.00061159
25.282,0.0006191
25.284,0.00062708
25.286,0.00063554
25.288,0.00064444
25.29,0.00065378
25.292,0.00066351
25.294,0.0006736
25.296,0.000684
25.298,0.00069464
25.3,0.00070548
25.302,0.00071644
25.304,0.00072743
25.306,0.00073838
25.308,0.00074921
25.31,0.00075982
25.312,0.00077013
25.314,0.00078004
25.316,0.00078948
25.318,0.00079836
25.32,0.00080662
25.322,0.00081417
25.324,0.00082097
25.326,0.00082698
25.328,0.00083216
25.33,0.00083648
25.332,0.00083995
25.334,0.00084257
25.336,0.00084436
25.338,0.00084536
25.34,0.0008456
25.342,0.00084515
25.344,0.00084407
25.346,0.00084243
25.348,0.00084031
25.35,0.00083779
25.352,0.00083495
25.354,0.00083187
25.356,0.00082863
25.358,0.00082531
25.36,0.00082197
25.362,0.00081866
25.364,0.00081545
25.366,0.00081237
25.368,0.00080945
25.37,0.00080671
25.372,0.00080415
25.374,0.00080179
25.376,0.00079959
25.378,0.00079756
25.38,0.00079565
25.382,0.00079385
25.384,0.00079211
25.386,0.00079039
25.388,0.00078866
25.39,0.00078687
25.392,0.00078499
25.394,0.00078299
25.396,0.00078083
25.398,0.0007785
25.4,0.00077596
25.402,0.00077322
25.404,0.00077025
25.406,0.00076707
25.408,0.00076368
25.41,0.00076009
25.412,0.00075632
25.414,0.00075239
25.416,0.00074833
25.418,0.00074417
25.42,0.00073993
25.422,0.00073566
25.424,0.00073139
25.426,0.00072714
25.428,0.00072296
25.43,0.00071886
25.432,0.00071489
25.434,0.00071105
25.436,0.00070739
25.438,0.00070391
25.44,0.00070063
25.442,0.00069756
25.444,0.00069471
25.446,0.00069209
25.448,0.00068969
25.45,0.00068753
25.452,0.00068559
25.454,0.00068387
25.456,0.00068236
25.458,0.00068106
25.46,0.00067996
25.462,0.00067905
25.464,0.00067832
25.466,0.00067775
25.468,0.00067733
25.47,0.00067707
25.472,0.00067693
25.474,0.00067692
25.476,0.00067703
25.478,0.00067723
25.48,0.00067754
25.482,0.00067792
25.484,0.00067839
25.486,0.00067892
25.488,0.00067952
25.49,0.00068016
25.492,0.00068085
25.494,0.00068158
25.496,0.00068234
25.498,0.00068312
25.5,0.00068393
25.502,0.00068474
25.504,0.00068556
25.506,0.00068639
25.508,0.00068721
25.51,0.00068802
25.512,0.00068882
25.514,0.00068962
25.516,0.00069039
25.518,0.00069114
25.52,0.00069188
25.522,0.0006926
25.524,0.00069329
25.526,0.00069397
25.528,0.00069462
25.53,0.00069526
25.532,0.00069588
25.534,0.00069648
25.536,0.00069708
25.538,0.00069766
25.54,0.00069823
25.542,0.0006988
25.544,0.00069937
25.546,0.00069994
25.548,0.00070051
25.55,0.00070108
25.552,0.00070167
25.554,0.00070227
25.556,0.00070289
25.558,0.00070352
25.56,0.00070418
25.562,0.00070487
25.564,0.0007056
25.566,0.00070637
25.568,0.00070719
25.57,0.00070807
25.572,0.00070904
25.574,0.00071009
25.576,0.00071126
25.578,0.00071256
25.58,0.00071403
25.582,0.00071569
25.584,0.00071759
25.586,0.00071977
25.588,0.00072228
25.59,0.00072519
25.592,0.00072855
25.594,0.00073245
25.596,0.00073696
25.598,0.00074219
25.6,0.00074823
25.602,0.0007552
25.604,0.0007632
25.606,0.00077237
25.608,0.00078282
25.61,0.00079471
25.612,0.00080815
25.614,0.00082329
25.616,0.00084025
25.618,0.00085916
25.62,0.00088012
25.622,0.00090325
25.624,0.00092861
25.626,0.00095626
25.628,0.00098624
25.63,0.0010186
25.632,0.0010532
25.634,0.00109
25.636,0.0011289
25.638,0.0011698
25.64,0.0012124
25.642,0.0012566
25.644,0.001302
25.646,0.0013482
25.648,0.0013951
25.65,0.001442
25.652,0.0014888
25.654,0.0015348
25.656,0.0015796
25.658,0.0016228
25.66,0.001664
25.662,0.0017026
25.664,0.0017384
25.666,0.0017708
25.668,0.0017997
25.67,0.0018247
25.672,0.0018457
25.674,0.0018623
25.676,0.0018747
25.678,0.0018827
25.68,0.0018865
25.682,0.0018862
25.684,0.0018819
25.686,0.0018739
25.688,0.0018626
25.69,0.0018482
25.692,0.0018313
25.694,0.0018122
25.696,0.0017913
25.698,0.0017691
25.7,0.001746
25.702,0.0017225
25.704,0.0016989
25.706,0.0016755
25.708,0.0016527
25.71,0.0016307
25.712,0.0016097
25.714,0.0015898
25.716,0.0015711
25.718,0.0015537
25.72,0.0015374
25.722,0.0015223
25.724,0.0015082
25.726,0.001495
25.728,0.0014823
25.73,0.0014701
25.732,0.0014581
25.734,0.0014461
25.736,0.0014339
25.738,0.0014212
25.74,0.0014079
25.742,0.0013937
25.744,0.0013786
25.746,0.0013625
25.748,0.0013452
25.75,0.0013267
25.752,0.0013071
25.754,0.0012864
25.756,0.0012646
25.758,0.0012418
25.76,0.0012182
25.762,0.0011938
25.764,0.001169
25.766,0.0011437
25.768,0.0011182
25.77,0.0010928
25.772,0.0010674
25.774,0.0010424
25.776,0.0010178
25.778,0.0009939
25.78,0.00097073
25.782,0.00094842
25.784,0.00092708
25.786,0.00090678
25.788,0.00088758
25.79,0.00086953
25.792,0.00085265
25.794,0.00083694
25.796,0.00082242
25.798,0.00080905
25.8,0.00079682
25.802,0.00078569
25.804,0.00077561
25.806,0.00076654
25.808,0.00075842
25.81,0.00075121
25.812,0.00074485
25.814,0.00073927
25.816,0.00073443
25.818,0.00073026
25.82,0.00072673
25.822,0.00072377
25.824,0.00072134
25.826,0.00071938
25.828,0.00071787
25.83,0.00071674
25.832,0.00071596
25.834,0.0007155
25.836,0.00071531
25.838,0.00071535
25.84,0.0007156
25.842,0.00071601
25.844,0.00071655
25.846,0.00071721
25.848,0.00071793
25.85,0.00071871
25.852,0.0007195
25.854,0.0007203
25.856,0.00072107
25.858,0.0007218
25.86,0.00072247
25.862,0.00072307
25.864,0.00072359
25.866,0.00072402
25.868,0.00072436
25.87,0.0007246
25.872,0.00072475
25.874,0.00072481
25.876,0.00072478
25.878,0.00072467
25.88,0.00072449
25.882,0.00072425
25.884,0.00072396
25.886,0.00072363
25.888,0.00072328
25.89,0.00072291
25.892,0.00072254
25.894,0.00072218
25.896,0.00072183
25.898,0.0007215
25.9,0.00072119
25.902,0.00072093
25.904,0.00072069
25.906,0.0007205
25.908,0.00072034
25.91,0.00072022
25.912,0.00072013
25.914,0.00072008
25.916,0.00072007
25.918,0.00072008
25.92,0.00072013
25.922,0.00072022
25.924,0.00072034
25.926,0.00072051
25.928,0.00072073
25.93,0.00072102
25.932,0.0007214
25.934,0.00072188
25.936,0.00072249
25.938,0.00072327
25.94,0.00072425
25.942,0.00072548
25.944,0.00072701
25.946,0.00072889
25.948,0.00073118
25.95,0.00073397
25.952,0.00073731
25.954,0.00074128
25.956,0.00074598
25.958,0.00075148
25.96,0.00075788
25.962,0.00076525
